authorName,authorProfileId,postedAtISO,numLikes,numComments,numShares,type,text,url
Leila Hormozi,leilahormozi,2026-02-07T16:30:01.289Z,1100,178,51,image,"A month into onboarding a new teammate. One of my managers came to me and said: ""I need to fire this woman.""

I was shocked...

I'd interviewed this person myself. She was perfect - skill match, culture match, everything we needed. So I asked the manager to show me how she onboarded her new hire. The answer? Basically nothing.

Here's the truth: If you've vetted someone properly and they're failing, it's almost always an onboarding problem, not a people problem. So we re-onboarded this person. That was four years ago. She's still with us, absolutely crushing it.

Most companies lose teammates because they confuse orientation with onboarding. Orientation is paperwork and passwords. Onboarding is setting someone up to actually succeed...

The cost of bad onboarding: Losing someone before their first year costs 100-300% of their salary. But that's not even the worst part. Every poorly onboarded teammate tells your team that you don't invest in people. That success here is sink or swim. That you don't actually care about them...

You can either take the time now, or pay the price later. Onboard right or do it twice.",https://www.linkedin.com/posts/leilahormozi_a-month-into-onboarding-a-new-teammate-one-activity-7425938901074178048-ngHv?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAE9RxIABTzVWAJdUWiMfVOc97D6SdiB2L20
Leila Hormozi,leilahormozi,2025-12-19T17:00:07.017Z,1009,246,32,image,"You don't need more motivation. 


You need a reason so strong that failure isn't an option.


- Leila 💅",https://www.linkedin.com/posts/leilahormozi_you-dont-need-more-motivation-you-need-activity-7407827081566384128-ZQo1?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADIHSrYB0VN74S2_WK7zbYcbyeSJzXf_OWM
Leila Hormozi,leilahormozi,2025-12-03T17:15:02.211Z,963,278,12,image,"Step-by-step guide on how to NEVER find your future spouse: 



1. Never improve yourself.
2. Never get better at anything.
3. Never leave your house.
4. Manifest your future spouse, hope that they appear at your door.
5. Date for looks only. Prioritize looks over values.
6. Never do work in your relationship IF you are already in one. The moment they make a mistake break up with them on the spot.",https://www.linkedin.com/posts/leilahormozi_step-by-step-guide-on-how-to-never-find-your-activity-7402032630432731136-zeoi?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAFjYP_cBgq5oikFRy29mtR2t-BhcVxV6YQw
Leila Hormozi,leilahormozi,2025-12-05T17:15:01.522Z,1036,170,52,image,"Success takes longer than you expect, then happens faster than you can imagine.",https://www.linkedin.com/posts/leilahormozi_success-takes-longer-than-you-expect-then-activity-7402757403274092544-_aPR?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAFjYP_cBgq5oikFRy29mtR2t-BhcVxV6YQw
Leila Hormozi,leilahormozi,2026-02-15T16:45:01.251Z,1034,145,9,image,What looks like confidence is often just consistent discipline.,https://www.linkedin.com/posts/leilahormozi_what-looks-like-confidence-is-often-just-activity-7428841778713108480-iNyf?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAER_BBABGhA9dGZybaazDxY9GE7jgGPFMtc
Leila Hormozi,leilahormozi,2026-01-16T17:00:07.130Z,932,233,28,image,The opportunity you're looking for is in the hard work you're avoiding.,https://www.linkedin.com/posts/leilahormozi_the-opportunity-youre-looking-for-is-in-activity-7417973942277091328-_YNr?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAACduEjUB9RjUluiHlrWu9gJkcoqkDVIC-IE
Leila Hormozi,leilahormozi,2026-02-09T14:08:57.567Z,1054,91,55,linkedinVideo,Your guide to who to HIRE and who to FIRE ➡️,https://www.linkedin.com/posts/leilahormozi_your-guide-to-who-to-hire-and-who-to-fire-activity-7426628177382240256-oZZ2?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAE9RxIABTzVWAJdUWiMfVOc97D6SdiB2L20
Leila Hormozi,leilahormozi,2026-02-02T17:00:05.810Z,894,250,18,image,"Trade time for skills.
Skills for money.
Money for more time.
Then, repeat.",https://www.linkedin.com/posts/leilahormozi_trade-time-for-skills-skills-for-money-activity-7424134530455810048-vEXG?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAE9RxIABTzVWAJdUWiMfVOc97D6SdiB2L20
Leila Hormozi,leilahormozi,2025-12-31T17:30:08.449Z,898,199,17,image,"“I am so far away from where I wanted to end up in life this year.""
""I didn't accomplish my goals this year.”


When I was 18 my life was going wrong in pretty much every area you can imagine: 
- Doing drugs and drinking
- Arrested 6 times
- 85 pounds overweight
- Flunking out of school
- No real friends

I continued to fail until I hit my first major ‘rock bottom’ moment… It was the sixth time I got arrested. The police took me home to my dad’s house. I remember sitting in the living room and my dad saying to me, “I don’t care if you want to keep doing this, but I have to tell you, I do think you’re going to kill yourself. I think you’re going to drink and do drugs so much that you’re going to die.”

The toughest part in hearing that was that I knew he was right. I realized that I had been a victim of my life and let all these feelings and emotions dictate how I act. That night I made a commitment to change my life.

- No more parties
- No more social media
- No more drinking or drugs
- No more unhealthy food or being lazy
- No more hanging out with the same people

I dedicated myself to becoming the person I always wanted to be, which started with changing my mind. Here are the 3 tools I used to become the person I always wanted to be:

1) Negative Visualization: I started asking myself productive questions… “If I continue to do this and I do not change, what happens 5 years from now?”

2) Increased My Frustration Tolerance: 
Why did I eat? → Because I didn’t want to tolerate feeling hungry
Why did I drink? → Because I didn’t want to tolerate feeling anxious
Why did I flunk school? → Because I didn’t want to tolerate feeling like I wasn’t good at something. High achievers are able to tolerate large amounts of unwanted thoughts & feelings. Here’s the crazy part about feelings...the more you step into them, the more they dissipate. Increase your frustration tolerance with the following:

1. Accept the frustration
2. Label the frustration
3, Create realistic mental cues around the frustration

“I may feel anxious, hungry, and alone, but I can become the person I want to be if I work hard enough.”

3) Proving My Brain Wrong: Thoughts are not facts and emotions are not commands. Here are 5 questions I ask myself to prove my brain wrong:

1. Is it true?
2. Is it absolutely true?
3. How does this thought make me feel?
4. Is it a productive thought?
5. What would it be like if I didn’t believe this thought?

Build a case on why your thoughts are not true. This will help you convince yourself of new thoughts that will lead to the life you want.",https://www.linkedin.com/posts/leilahormozi_i-am-so-far-away-from-where-i-wanted-to-activity-7412183291706978304-O56e?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADoDRnIB0ZG9fIounZFbjwijD_YZilgq11A
Leila Hormozi,leilahormozi,2025-11-28T17:00:04.120Z,917,171,38,linkedinVideo,Want confidence? Do the exact thing you’re scared of.,https://www.linkedin.com/posts/leilahormozi_want-confidence-do-the-exact-thing-youre-activity-7400216924237881344-a9FD?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAFjYP_cBgq5oikFRy29mtR2t-BhcVxV6YQw
Leila Hormozi,leilahormozi,2025-12-09T20:00:01.786Z,898,183,13,image,"how to NEVER get promoted:


1. Ask your boss to do a part of your daily tasks.

2. When new people join the team. Shun them.

3. Pay other people to do your job.

4. Cry a lot. Cry every day in front of people.

5. Always wait for permission. Don't do things that other people don't ask you to do.

6. Lose the company money.

7. Complain a lot. Complain even more and never bring any solutions to the table.

8. Be annoying to work with. Message everybody all the time just to annoy them and never get any work done.

9. Ask your coworkers if they can disregard their kids, spouse, dogs, health, and personal life to help you with your problems at work.

You're welcome 🙂",https://www.linkedin.com/posts/leilahormozi_how-to-never-get-promoted-1-ask-your-activity-7404248479453233152-pcs7?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAACTIj54B0UvtOEbCnas4KB9jkB0pASBFpUw
Leila Hormozi,leilahormozi,2026-02-10T18:48:31.579Z,968,112,13,linkedinVideo,"Somehow we’ve been told we have to choose between:
Be strong or be soft.
Be ambitious or be nurturing.
Be independent or value men.
But the truth is, the most fulfilled women I know live on the AND, not the OR.

A life where love isn’t a threat to your strength but the very thing that makes you stronger.",https://www.linkedin.com/posts/leilahormozi_somehow-weve-been-told-we-have-to-choose-activity-7427060920553635840-5NNk?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAF0h804BS8CSsxKfHuuVAt0SlpsVQjX4_Xs
Leila Hormozi,leilahormozi,2026-01-09T17:15:05.924Z,920,133,37,linkedinVideo,If you created a new years resolution and want to stay committed to it ➡️,https://www.linkedin.com/posts/leilahormozi_if-you-created-a-new-years-resolution-and-activity-7415440997033381888-rdxS?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAC_ifSIBLNKN-CYmgkfIGEtul2vGCEXomr8
Leila Hormozi,leilahormozi,2026-01-13T17:30:07.071Z,900,151,22,linkedinVideo,"The advice that changed my relationship with my husband.

Holding your partner accountable to achieving their full potential is the deepest form of love.",https://www.linkedin.com/posts/leilahormozi_the-advice-that-changed-my-relationship-with-activity-7416894328180015105-WxiP?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAC_ifSIBLNKN-CYmgkfIGEtul2vGCEXomr8
Leila Hormozi,leilahormozi,2026-01-03T17:00:03.454Z,832,214,24,image,"Hiring managers and employers won't tell you this. 
But it's real. Your resume does not matter. 

I believe this wholeheartedly, your resume does not matter. As much as it used to. It does not matter as much as it mattered back in 2015. The first thing employers look at when you apply for a job is not your resume anymore.

It's your social media platforms like LinkedIn, Instagram, Twitter, and TikTok.

Think of it this way. When you find a new business that you are interested in buying something from. What do you do first? You go to their social media platforms to understand if what they promise matches the reality.

The same thing applies here. IF the employer likes what they see with your social profiles they are going to use the resume to support and match what you have on your resume with your social profiles.

As an inside source who interviews and hires candidates, I don't screen resumes anymore, I screen social media profiles.",https://www.linkedin.com/posts/leilahormozi_hiring-managers-and-employers-wont-tell-activity-7413262884606185472-MU6G?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADoDRnIB0ZG9fIounZFbjwijD_YZilgq11A
Leila Hormozi,leilahormozi,2026-01-30T16:00:08.850Z,794,244,24,image,"Leaders who can't control their emotions force their teams to manage two jobs: 


1. their actual work.  
2. managing their leader's reactions. 


If this is you as a leader and are doubling their workload, consider doubling their salary as well...",https://www.linkedin.com/posts/leilahormozi_leaders-who-cant-control-their-emotions-activity-7423032280115277825-kMwp?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAFQtbscBR0jl8XDw0uqbocpzD1eHL7ZCUmc
Leila Hormozi,leilahormozi,2025-12-21T17:00:12.469Z,864,166,27,image,"C players seek ease.
B players seek credit.
A players seek pressure.",https://www.linkedin.com/posts/leilahormozi_c-players-seek-ease-b-players-seek-credit-activity-7408551880164900864-TtH8?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADIHSrYB0VN74S2_WK7zbYcbyeSJzXf_OWM
Leila Hormozi,leilahormozi,2026-02-04T16:30:01.118Z,846,181,39,text,Action is anxiety's greatest enemy.,https://www.linkedin.com/posts/leilahormozi_action-is-anxietys-greatest-enemy-activity-7424851736760193024-vMfq?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAE9RxIABTzVWAJdUWiMfVOc97D6SdiB2L20
Leila Hormozi,leilahormozi,2025-12-20T17:00:16.170Z,951,73,11,linkedinVideo,classic mishap... 🥶☎️,https://www.linkedin.com/posts/leilahormozi_classic-mishap-activity-7408189507822399488-u_Bq?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADIHSrYB0VN74S2_WK7zbYcbyeSJzXf_OWM
Leila Hormozi,leilahormozi,2026-02-02T13:43:52.064Z,869,96,32,linkedinVideo,Yelling at people takes less skill than properly training people.,https://www.linkedin.com/posts/leilahormozi_yelling-at-people-takes-less-skill-than-properly-activity-7424085147786031105-ZT56?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAE9RxIABTzVWAJdUWiMfVOc97D6SdiB2L20
Leila Hormozi,leilahormozi,2026-01-27T16:00:18.653Z,828,129,18,linkedinVideo,"3 employees quit together, no notice, at 8 PM. What do you do?",https://www.linkedin.com/posts/leilahormozi_3-employees-quit-together-no-notice-at-activity-7421945157635354625-IC3V?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAFQtbscBR0jl8XDw0uqbocpzD1eHL7ZCUmc
Leila Hormozi,leilahormozi,2026-02-21T16:45:02.480Z,830,112,13,document,The price of change is the life you have to give up to get the life you want.,https://www.linkedin.com/posts/leilahormozi_the-price-of-change-activity-7431016111061614592-z0Em?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAER_BBABGhA9dGZybaazDxY9GE7jgGPFMtc
Leila Hormozi,leilahormozi,2025-12-12T17:00:05.633Z,806,115,33,linkedinVideo,The fastest way to become more efficient in your career,https://www.linkedin.com/posts/leilahormozi_the-fastest-way-to-become-more-efficient-activity-7405290360702238720-4get?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAACTIj54B0UvtOEbCnas4KB9jkB0pASBFpUw
Leila Hormozi,leilahormozi,2026-01-21T17:00:02.936Z,754,160,31,linkedinVideo,"One of my favorite career advice for sales people. 

In sales, it doesn’t matter how persuasive you are. 

If the prospect doesn’t feel heard, they’re never going to buy.",https://www.linkedin.com/posts/leilahormozi_one-of-my-favorite-career-advice-for-sales-activity-7419785864014245888-ET9S?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAACduEjUB9RjUluiHlrWu9gJkcoqkDVIC-IE
Leila Hormozi,leilahormozi,2025-12-25T17:00:04.272Z,821,88,8,image,Merry Christmas 🎄💅,https://www.linkedin.com/posts/leilahormozi_merry-christmas-activity-7410001397246701568-VzHS?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADoDRnIB0ZG9fIounZFbjwijD_YZilgq11A
Leila Hormozi,leilahormozi,2026-02-06T16:30:03.417Z,780,128,17,linkedinVideo,Do CEOs cry?,https://www.linkedin.com/posts/leilahormozi_do-ceos-cry-activity-7425576522134192128-wnIw?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAE9RxIABTzVWAJdUWiMfVOc97D6SdiB2L20
Leila Hormozi,leilahormozi,2026-01-25T16:00:03.216Z,684,205,13,text,"I used to feel miserable because of these habits. 
Stop making the same mistakes as me. 

1. Sleep in instead of working out. 
2. Scroll social media instead of building toward the life I want. 
3. Avoid all tough conversations.

You can't expect to get what you want if you're unwilling to pay the price. I used to feel miserable because I consistently would do what feels good in the moment instead of what is good for the future me. I hope you can learn from my mistakes to avoid yours. 

- leila 💅",https://www.linkedin.com/posts/leilahormozi_i-used-to-feel-miserable-because-of-these-activity-7421220317156630528-pj7j?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAFQtbscBR0jl8XDw0uqbocpzD1eHL7ZCUmc
Leila Hormozi,leilahormozi,2026-02-11T14:00:09.973Z,735,111,15,linkedinVideo,Level up your communication skills with your employees to make sure they feel safe enough to tell you when you are doing their job. This was a big learning experience for me.,https://www.linkedin.com/posts/leilahormozi_level-up-your-communication-skills-with-your-activity-7427350740224020480-uNPB?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAF0h804BS8CSsxKfHuuVAt0SlpsVQjX4_Xs
Leila Hormozi,leilahormozi,2025-12-18T17:00:03.188Z,717,113,31,image,,https://www.linkedin.com/posts/leilahormozi_activity-7407464677640851457-pZio?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADIHSrYB0VN74S2_WK7zbYcbyeSJzXf_OWM
Leila Hormozi,leilahormozi,2026-01-20T17:00:11.656Z,639,190,15,linkedinVideo,"When keeping track of your 2026 resolution. 
Aim for discipline, not motivation.

Motivation is just a feeling. 
Discipline is a habit.
Discipline is the key to success.

- Leila 💅",https://www.linkedin.com/posts/leilahormozi_when-keeping-track-of-your-2026-resolution-activity-7419423512722878465-HRyR?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAACduEjUB9RjUluiHlrWu9gJkcoqkDVIC-IE
Leila Hormozi,leilahormozi,2025-12-14T17:00:01.095Z,712,108,16,document,,https://www.linkedin.com/posts/leilahormozi_the-worst-advice-ive-ever-received-activity-7406015117399613442-Xxkx?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAACTIj54B0UvtOEbCnas4KB9jkB0pASBFpUw
Leila Hormozi,leilahormozi,2026-02-13T14:00:21.054Z,708,94,15,linkedinVideo,"$30,000 a year, I lived paycheck to paycheck. 
$85,000 a year, I lived paycheck to paycheck. 
Sometimes the paycheck amount is not the issue. 
The real issue is clear, at least it was for my case.",https://www.linkedin.com/posts/leilahormozi_30000-a-year-i-lived-paycheck-to-paycheck-activity-7428075562432217088-xgLB?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAF0h804BS8CSsxKfHuuVAt0SlpsVQjX4_Xs
Leila Hormozi,leilahormozi,2025-12-13T17:00:02.572Z,680,121,21,linkedinVideo,Most people quit when they just need rest.,https://www.linkedin.com/posts/leilahormozi_most-people-quit-when-they-just-need-rest-activity-7405652735728979968-ewJo?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAACTIj54B0UvtOEbCnas4KB9jkB0pASBFpUw
Leila Hormozi,leilahormozi,2026-02-13T18:00:12.840Z,646,137,14,image,"The fastest way to lose yourself: 




Seek validation from people whose opinions you actually don't care about. The only validation you need is yours. Make yourself proud. 

- leila 💅",https://www.linkedin.com/posts/leilahormozi_the-fastest-way-to-lose-yourself-seek-activity-7428135925957947392-noUw?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAF0h804BS8CSsxKfHuuVAt0SlpsVQjX4_Xs
Leila Hormozi,leilahormozi,2026-01-18T17:15:03.693Z,677,96,22,linkedinVideo,If you have a bad boss and a very heavy workload at your job ➡️,https://www.linkedin.com/posts/leilahormozi_if-you-have-a-bad-boss-and-a-very-heavy-workload-activity-7418702478466113536-aHw9?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAACduEjUB9RjUluiHlrWu9gJkcoqkDVIC-IE
Leila Hormozi,leilahormozi,2025-11-27T17:00:03.305Z,643,119,12,linkedinVideo,"The goal isn’t to never feel anxious, sad, or uncertain.

The goal is to feel those things without letting them control you.",https://www.linkedin.com/posts/leilahormozi_the-goal-isnt-to-never-feel-anxious-sad-activity-7399854532953821184-9PSf?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAFjYP_cBgq5oikFRy29mtR2t-BhcVxV6YQw
Leila Hormozi,leilahormozi,2026-01-17T17:00:01.394Z,610,138,27,text,"You don't lose A-players to your competition. 


You lose A-players to frustration when they're forced to carry C and D players.


- Leila",https://www.linkedin.com/posts/leilahormozi_you-dont-lose-a-players-to-your-competition-activity-7418336306084208640-QaII?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAACduEjUB9RjUluiHlrWu9gJkcoqkDVIC-IE
Leila Hormozi,leilahormozi,2025-12-16T17:00:07.521Z,619,111,22,linkedinVideo,"If they had your ambition, they wouldn’t have time to judge.",https://www.linkedin.com/posts/leilahormozi_if-they-had-your-ambition-they-wouldnt-activity-7406739920083386368-yzAw?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADIHSrYB0VN74S2_WK7zbYcbyeSJzXf_OWM
Leila Hormozi,leilahormozi,2026-01-06T17:15:01.085Z,588,131,16,linkedinVideo,"Why does weight loss sales spike in January?  
It has nothing to do with new year's resolutions. 

People don’t change until the pain of remaining the same is greater than the cost of change.",https://www.linkedin.com/posts/leilahormozi_why-does-weight-loss-sales-spike-in-january-activity-7414353813140234242-r0Hu?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAC_ifSIBLNKN-CYmgkfIGEtul2vGCEXomr8
Leila Hormozi,leilahormozi,2025-12-01T17:00:03.621Z,612,105,11,image,"I hope you had a great Thanksgiving 🥳🫶 
Keep doing whatever works for you to finish off the year.",https://www.linkedin.com/posts/leilahormozi_i-hope-you-had-a-great-thanksgiving-activity-7401304085741670400-_BDK?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAFjYP_cBgq5oikFRy29mtR2t-BhcVxV6YQw
Leila Hormozi,leilahormozi,2025-12-06T17:15:01.155Z,618,83,22,linkedinVideo,The biggest LIE that high-achievers tell themselves ➡️,https://www.linkedin.com/posts/leilahormozi_the-biggest-lie-that-high-achievers-tell-activity-7403119789600350208-CNhY?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAACTIj54B0UvtOEbCnas4KB9jkB0pASBFpUw
Leila Hormozi,leilahormozi,2026-02-14T14:00:08.962Z,609,84,20,linkedinVideo,"Being wealthy has nothing to do with your watches, cars, and clothes. These are signals of a truly wealthy person ➡️",https://www.linkedin.com/posts/leilahormozi_being-wealthy-has-nothing-to-do-with-your-activity-7428437899580203008-_Wu6?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAF0h804BS8CSsxKfHuuVAt0SlpsVQjX4_Xs
Leila Hormozi,leilahormozi,2025-12-17T17:00:04.994Z,574,55,21,linkedinVideo,How to Crush Your Next Job Interview,https://www.linkedin.com/posts/leilahormozi_how-to-crush-your-next-job-interview-activity-7407102297350004736-HoMC?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADIHSrYB0VN74S2_WK7zbYcbyeSJzXf_OWM
Leila Hormozi,leilahormozi,2026-02-10T16:30:06.595Z,544,77,27,linkedinVideo,Saying “my team sucks” is how lazy leaders cope with their own lack of leadership.,https://www.linkedin.com/posts/leilahormozi_saying-my-team-sucks-is-how-lazy-leaders-activity-7427026086926131200-cHUX?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAF0h804BS8CSsxKfHuuVAt0SlpsVQjX4_Xs
Leila Hormozi,leilahormozi,2026-02-15T14:00:03.955Z,450,69,14,linkedinVideo,Difference between giving feedback vs insulting your coworkers.,https://www.linkedin.com/posts/leilahormozi_difference-between-giving-feedback-vs-insulting-activity-7428800266444984320-QRUe?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAER_BBABGhA9dGZybaazDxY9GE7jgGPFMtc
Leila Hormozi,leilahormozi,2025-12-23T17:00:24.910Z,451,48,2,linkedinVideo,caught her in action 💅,https://www.linkedin.com/posts/leilahormozi_caught-her-in-action-activity-7409276708077355010-SoD3?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADIHSrYB0VN74S2_WK7zbYcbyeSJzXf_OWM
Leila Hormozi,leilahormozi,2026-01-04T17:00:01.107Z,400,74,6,linkedinVideo,How to give TERRIBLE feedback ➡️,https://www.linkedin.com/posts/leilahormozi_how-to-give-terrible-feedback-activity-7413625262627753984-Mtsl?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAAC_ifSIBLNKN-CYmgkfIGEtul2vGCEXomr8
Leila Hormozi,leilahormozi,2025-12-24T17:00:11.924Z,397,58,9,linkedinVideo,How to NEVER get promoted 😂,https://www.linkedin.com/posts/leilahormozi_how-to-never-get-promoted-activity-7409639041475874816-SB1g?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAADIHSrYB0VN74S2_WK7zbYcbyeSJzXf_OWM
Leila Hormozi,leilahormozi,2026-01-17T18:35:43.293Z,371,44,6,text,Where are my ladies at?,https://www.linkedin.com/posts/leilahormozi_when-i-look-back-on-my-career-im-incredibly-activity-7418360389354307584-ln2B?utm_source=combined_share_message&utm_medium=member_desktop&rcm=ACoAACduEjUB9RjUluiHlrWu9gJkcoqkDVIC-IE
